htid	HTRecord	WWEnd ID	ISFDB ID	Title	Author	Year
uc1.b3467256	7852975	7640	822	With a Tangled Skein	Piers Anthony	1985
mdp.49015000617416	4443893	7655	16554	Sandkings	George R. R. Martin	1981
pst.000021815195	7067158	7655	16554	Sandkings	George R. R. Martin	1981
uva.x000883777	102070944	7692	21776	Starman's Quest	Robert Silverberg	1958
inu.30000094659202	3897341	7695	35103	Legends II	Robert Silverberg	2003
mdp.39015058255558	3897341	7695	35103	Legends II	Robert Silverberg	2003
mdp.39015011358150	119372	7701	2333	Blue Adept	Piers Anthony	1981
pst.000023121232	9814184	7702	1677	Juxtaposition	Piers Anthony	1982
uc1.32106014905779	7105028	7703	4382	Out of Phaze	Piers Anthony	1987
inu.30000026340889	8566666	7706	4385	Phaze Doubt	Piers Anthony	1990
inu.30000057573457	6023184	7707	4225	The Screwtape Letters	C. S. Lewis	1942
mdp.39015054084283	3528974	7707	4225	The Screwtape Letters	C. S. Lewis	1942
uc1.32106000164456	7121282	7707	4225	The Screwtape Letters	C. S. Lewis	1942
inu.30000041110531	6838542	7757	5541	The Ship Who Won	Anne McCaffrey & Jody Lynn Nye	1994
mdp.39015033254957	2954668	7791	436	From Time to Time	Jack Finney	1995
mdp.39076000614953	9919608	7803	16009	Five Children and It	E. Nesbit	1902
uc1.b4087889	6149811	7803	16009	Five Children and It	E. Nesbit	1902
mdp.39076000967484	9920933	7804	16008	The Phoenix and the Carpet	E. Nesbit	1904
mdp.39076000967492	9044820	7805	16007	The Story of the Amulet	E. Nesbit	1906
pst.000044873196	12274236	7805	16007	The Story of the Amulet	E. Nesbit	1906
uc1.b4098392	6153312	7805	16007	The Story of the Amulet	E. Nesbit	1906
pst.000057221298	12279289	7808	168642	Mammoth	John Varley	2005
mdp.39015064753851	5288416	7824	1132504	St. Lucy's Home for Girls Raised by Wolves	Karen Russell	2006
mdp.39015064884698	5263178	7831	194342	Dragon's Fire	Anne McCaffrey & Todd McCaffrey	2006
mdp.49015000896168	4472291	7832	29606	Medea: Harlan's World	Harlan Ellison	1985
mdp.39015059204787	4950458	7848	179836	Our Ecstatic Days	Steve Erickson	2005
uc1.32106017615011	4950458	7848	179836	Our Ecstatic Days	Steve Erickson	2005
mdp.39015046479799	4024498	7849	20331	The Sea Came In at Midnight	Steve Erickson	1999
mdp.39015024875604	1105347	7850	983	Tours of the Black Clock	Steve Erickson	1989
uc1.32106015455451	2455199	7851	8414	Sexing the Cherry	Jeanette Winterson	1989
uva.x001785469	101915564	7851	8414	Sexing the Cherry	Jeanette Winterson	1989
uc1.32106015188763	7130657	7852	12704	Art & Lies	Jeanette Winterson	1994
mdp.39015049549689	4129727	7853	791721	The PowerBook	Jeanette Winterson	2000
mdp.49015002559152	4579918	7853	791721	The PowerBook	Jeanette Winterson	2000
uc1.32106017680403	4129727	7853	791721	The PowerBook	Jeanette Winterson	2000
mdp.39015056309068	4316358	7881	941948	Heredity	Jenny Davidson	2003
inu.30000109307862	7593780	7884	181222	Demon Theory	Stephen Graham Jones	2006
mdp.39015063187440	5219314	7892	155925	Bumper Crop	Joe R. Lansdale	2004
pst.000016395053	7056021	7905	9563	Nemesis	Isaac Asimov	1989
pst.000020798543	12276392	7909	13716	Flare	Thomas T. Thomas & Roger Zelazny	1992
uc1.32106012580004	7139215	7935	6591	Arachne	Lisa Mason	1990
inu.32000001719691	7590204	7946	167865	The Simoqin Prophecies	Samit Basu	2004
mdp.49015001323824	4515591	7964	38211	The Complete Stories, Volume 1	Isaac Asimov	1990
mdp.49015002164094	4515591	7965	473191	The Complete Stories, Volume 2	Isaac Asimov	1992
mdp.39015014158185	925092	7966	32652	The Toynbee Convector	Ray Bradbury	1988
mdp.39015048742350	4050971	7967	N/A	Cruddy: An Illustrated Novel	Lynda Barry	1999
mdp.39015058255384	3897642	7967	N/A	Cruddy: An Illustrated Novel	Lynda Barry	1999
uc1.32106013036923	7132564	7973	9431	Making History	Stephen Fry	1996
uva.x004083451	101987416	7973	9431	Making History	Stephen Fry	1996
mdp.39015050470460	4168069	8007	22834	Aftershocks	Harry Turtledove	2001
uc1.b4447025	6241577	8010	7987	Shadows in the Sun	Chad Oliver	1954
uc1.b4447027	9517967	8011	7988	Unearthly Neighbors	Chad Oliver	1960
uc1.b4447026	6241578	8012	8381	The Shores of Another Sea	Chad Oliver	1971
pst.000047260412	12279079	8017	21740	Reunion	Alan Dean Foster	2001
mdp.39015019448839	2449821	8025	3423	Sentenced to Prism	Alan Dean Foster	1985
inu.30000087312926	7594253	8032	196409	In the Presence of Mine Enemies	Harry Turtledove	2003
mdp.39015024842075	238451	8043	11865	The Alien Upstairs	Pamela Sargent	1983
uc1.32106012103583	7130866	8047	8134	Fatherland	Robert Harris	1992
mdp.39015064953329	5579919	8049	886539	Blaze	Stephen King	2007
mdp.49015002947092	4711375	8050	513	Thinner	Stephen King	1984
mdp.49015002931948	4711623	8052	515	Roadwork	Stephen King	1981
mdp.39015028917980	2731775	8059	1980	The Face in the Frost	John Bellairs	1969
uc1.32106010582465	7110357	8080	14167	The Secret Service	Wendy Walker	1992
uva.x004247346	101990144	8081	12273	Irrational Fears	William Browning Spencer	1998
inu.30000087224949	7594252	8086	196397	Settling Accounts: The Grapple	Harry Turtledove	2006
mdp.39015070730059	5596481	8087	385751	Settling Acounts: In at the Death	Harry Turtledove	2007
inu.30000103028167	7594254	8088	172038	Bridge of the Separator	Harry Turtledove	2005
mdp.39015002384165	763053	8119	731877	Satan: His Psychotherapy and Cure by the Unfortunate Dr. Kassler, J.S.P.S.	Jeremy Leven	1982
mdp.39015050328049	4122810	8133	23002	Ilse Witch	Terry Brooks	2000
mdp.39015053041904	4204708	8134	23003	Antrax	Terry Brooks	2001
mdp.39015055823895	4281103	8135	23081	Morgawr	Terry Brooks	2002
mdp.39015059976673	4342390	8136	23615	Jarka Ruus	Terry Brooks	2003
mdp.39015060098822	4763552	8137	152472	Tanequil	Terry Brooks	2004
mdp.39015062569234	5071354	8138	171122	Straken	Terry Brooks	2005
pst.000066629801	9815300	8138	171122	Straken	Terry Brooks	2005
mdp.39015064754214	5288260	8139	182761	Armageddon's Children	Terry Brooks	2006
mdp.39015070756740	5616254	8140	389301	The Elves of Cintra	Terry Brooks	2007
uva.x004487890	5909458	8144	39403	Beluthahatchie and Other Stories	Andy Duncan	2000
mdp.39015062825537	5087886	8171	171287	Lord of the Silver Bow	David Gemmell	2005
uc1.32106018091402	5087886	8171	171287	Lord of the Silver Bow	David Gemmell	2005
mdp.39015034418064	2999411	8197	406	Practical Magic	Alice Hoffman	1995
mdp.39015056679643	3852411	8199	1016833	The Probable Future	Alice Hoffman	2003
wu.89014640072	7092602	8200	515693	The Return of the Time Machine	Egon Friedell	1946
mdp.39015059130206	4737230	8201	885004	Blackbird House	Alice Hoffman	2004
mdp.39015042566888	4111724	8203	21372	The River King	Alice Hoffman	2000
mdp.39015056225199	4307765	8212	39929	Counting Up, Counting Down	Harry Turtledove	2002
mdp.39015025252100	2561872	8221	6773	Dragon's Egg	Robert L. Forward	1980
pst.000021695537	12257007	8221	6773	Dragon's Egg	Robert L. Forward	1980
pst.000068122232	9813945	8221	6773	Dragon's Egg	Robert L. Forward	1980
pst.000014404603	12276274	8222	6774	Starquake	Robert L. Forward	1985
uc1.32106012999584	7132617	8253	5724	Blade Runner 2: The Edge of Human	K. W. Jeter	1995
mdp.39015066031439	3002835	8262	511121	Belgarath the Sorcerer	David Eddings & Leigh Eddings	1995
mdp.39015032718663	2898622	8269	2861	The Hidden City	David Eddings	1994
mdp.39015002143181	758528	8287	581557	The Reign of Wizardry	Jack Williamson	1940
mdp.39015032235429	2911890	8292	6436	Amazon Story Bones	Ellen Frye	1994
osu.32435053029575	100824415	8294	37621	The Canopy of Time	Brian W. Aldiss	1959
mdp.39015054402394	4248808	8297	33343	The Melancholy of Anatomy	Shelley Jackson	2002
uva.x000156215	101981836	8310	3506	Golden Blood	Jack Williamson	1964
uc1.32106014516790	7133960	8317	6440	Dancing Jack	Laurie J. Marks	1993
mdp.49015002480433	4573721	8323	12264	The Iron Bridge	David Morse	1998
mdp.39015050547192	4176527	8324	22016	The Song of the Earth	Hugh Nissenson	2001
mdp.39015040053657	3977685	8327	21694	Ghost Country	Sara Paretsky	1998
mdp.39015034038565	2977317	8328	6434	The Memoirs of Elizabeth Frankenstein	Theodore Roszak	1995
inu.30000101133829	7588212	8333	1286981	Misfortune	Wesley Stace	2005
mdp.39015063166428	5208952	8339	8616	Waking Beauty	Paul Witcover	1997
inu.30000050936008	7591791	8340	9434	Leaning Towards Infinity	Sue Woolfe	1996
mdp.39015053231513	269993	8347	3525	Manseed	Jack Williamson	1982
uc1.b4450206	269993	8347	3525	Manseed	Jack Williamson	1982
uc1.32106017212603	2483562	8352	417611	Flicker	Theodore Roszak	1992
mdp.39015062615185	5088351	8353	169307	The Colorado Kid	Stephen King	2005
uc1.b4951168	9494871	8356	3526	Lifeburst	Jack Williamson	1984
mdp.39015030042686	559496	8358	3524	Brother to Demons, Brother to Gods	Jack Williamson	1979
uc1.b3864933	7881251	8358	3524	Brother to Demons, Brother to Gods	Jack Williamson	1979
mdp.39015033336366	2959979	8378	1687	The Jericho Iteration	Allen Steele	1994
mdp.39015016903075	131316	8387	30905	Starswarm	Brian W. Aldiss	1964
mdp.39015008513858	120395	8392	1932	Flesh	Philip José Farmer	1960
mdp.39015022202744	329248	8393	9560	A Woman A Day	Philip José Farmer	1960
uc1.32106002023783	7123266	8394	115	Earthworks	Brian W. Aldiss	1965
osu.32435078325610	101664961	8401	33521	The Hugo Winners, Volume 4	Isaac Asimov	1985
pst.000044525644	774064	8401	33521	The Hugo Winners, Volume 4	Isaac Asimov	1985
uva.x000905101	774064	8401	33521	The Hugo Winners, Volume 4	Isaac Asimov	1985
mdp.49015000497033	4431762	8402	33522	The Hugo Winners, Volume 5:  (1980-82)	Isaac Asimov	1986
mdp.39015053239045	774064	8403	2063348	The Hugo Winners Volume One 1962-1967	Isaac Asimov	1973
mdp.39015013315810	774064	8404	2063350	The Hugo Winners Volume Two 1968-1970	Isaac Asimov	1971
inu.39000000213053	7593903	8407	33523	The New Hugo Winners	Isaac Asimov & Martin H. Greenberg	1989
mdp.39015013792240	597894	8411	34285	Spectrum	Kingsley Amis & Robert Conquest	1961
uc1.$b597184	6091769	8411	34285	Spectrum	Kingsley Amis & Robert Conquest	1961
uc1.32106006321241	6091769	8411	34285	Spectrum	Kingsley Amis & Robert Conquest	1961
uc1.$b597941	6091769	8419	34286	Spectrum II	Kingsley Amis & Robert Conquest	1962
uc1.32106006261322	6091769	8419	34286	Spectrum II	Kingsley Amis & Robert Conquest	1962
uc1.$b597942	6091769	8420	34287	Spectrum III	Kingsley Amis & Robert Conquest	1963
uc1.32106006280975	6091769	8420	34287	Spectrum III	Kingsley Amis & Robert Conquest	1963
mdp.39015013761005	597894	8425	34288	Spectrum IV	Kingsley Amis & Robert Conquest	1965
inu.30000055070340	597894	8426	34289	Spectrum V	Kingsley Amis & Robert Conquest	1966
mdp.39015013792232	597894	8426	34289	Spectrum V	Kingsley Amis & Robert Conquest	1966
uc1.$b597944	6091769	8426	34289	Spectrum V	Kingsley Amis & Robert Conquest	1966
mdp.39015046485200	4029939	8433	12618	Black Light	Elizabeth Hand	1999
mdp.39015000626039	590807	8437	1455	Not This August	C. M. Kornbluth	1955
uc1.b4951600	9493505	8439	29137	The Infinity Box	Kate Wilhelm	1975
mdp.39015016443973	784180	8440	37409	The Human Angle	William Tenn	1956
uiug.30112074731685	5815178	8441	872185	The Tomorrow People	Judith Merril	1960
mdp.39015016423827	122667	8443	11938	Tongues of the Moon	Philip José Farmer	1964
mdp.39015001771479	2200083	8444	8155	Night of Light	Philip José Farmer	1966
mdp.39015008554696	2200083	8444	8155	Night of Light	Philip José Farmer	1966
mdp.39015042858483	119852	8446	22645	The Mad Goblin	Philip José Farmer	1970
mdp.39015047768984	784011	8447	11939	The Stone God Awakens	Philip José Farmer	1970
mdp.39015020731991	1185691	8448	11453	Cosmic Engineers	Clifford D. Simak	1950
mdp.39015003629394	22476	8449	28678	Four for Tomorrow	Roger Zelazny	1967
mdp.39015008371489	202801	8449	28678	Four for Tomorrow	Roger Zelazny	1967
mdp.39015012970326	202801	8449	28678	Four for Tomorrow	Roger Zelazny	1967
coo1.ark:/13960/t53f5b952	100769725	8450	835	The Wind in the Willows	Kenneth Grahame	1908
coo1.ark:/13960/t6d22h77b	434930	8450	835	The Wind in the Willows	Kenneth Grahame	1908
coo1.ark:/13960/t70v9299z	100769726	8450	835	The Wind in the Willows	Kenneth Grahame	1908
inu.30000042710859	7586099	8450	835	The Wind in the Willows	Kenneth Grahame	1908
inu.39000001470785	9397678	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015002978917	434939	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015008859509	434930	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015011592840	1420203	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015012155852	1420210	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015013361608	44062	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015074393052	5845114	8450	835	The Wind in the Willows	Kenneth Grahame	1908
nc01.ark:/13960/t00z87j5z	12192563	8450	835	The Wind in the Willows	Kenneth Grahame	1908
nc01.ark:/13960/t1ng5r868	12193755	8450	835	The Wind in the Willows	Kenneth Grahame	1908
nyp.33433008281192	8594858	8450	835	The Wind in the Willows	Kenneth Grahame	1908
nyp.33433074864111	434930	8450	835	The Wind in the Willows	Kenneth Grahame	1908
osu.32435015440100	434930	8450	835	The Wind in the Willows	Kenneth Grahame	1908
pst.000028266662	7061309	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uc1.31210011176557	102154139	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uc1.32106006290644	4299001	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uc1.c042849075	100654169	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uiug.30112099875178	100631468	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uva.x000141793	101976974	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uva.x000305287	102097853	8450	835	The Wind in the Willows	Kenneth Grahame	1908
uva.x000311790	1023753	8450	835	The Wind in the Willows	Kenneth Grahame	1908
mdp.39015034422751	2999327	8451	34514	Women of Wonder	Pamela Sargent	1975
uc1.32106007706226	16594	8451	34514	Women of Wonder	Pamela Sargent	1975
mdp.39015001450843	730677	8452	34266	More Women of Wonder	Pamela Sargent	1976
mdp.39015003346064	540614	8456	37635	Alone Against Tomorrow: Stories of Alienation in Speculative Fiction	Harlan Ellison	1971
uc1.32106018078516	7145529	8457	1605956	Memoirs of a Gnostic Dwarf	David Madsen	1995
mdp.39015058131080	4358218	8460	1153947	A Box of Dreams	David Madsen	2003
mdp.39015013433753	146923	8462	34083	The Arbor House Treasury of Great Science Fiction Short Novels	Martin H. Greenberg & Robert Silverberg	1980
pst.000021111594	7055951	8463	30457	Science Fiction of the Thirties	Damon Knight	1976
mdp.39015008955943	539410	8464	37765	Driftglass	Samuel R. Delany	1971
ppt.ssfcbz201710000344	539410	8464	37765	Driftglass	Samuel R. Delany	1971
uc1.32106009831063	6833281	8464	37765	Driftglass	Samuel R. Delany	1971
mdp.39015028745233	749131	8465	4040	Empire Star	Samuel R. Delany	1966
uva.x001030295	102007917	8465	4040	Empire Star	Samuel R. Delany	1966
mdp.39015031231338	729484	8466	4036	The Jewels of Aptor	Samuel R. Delany	1962
ppt.ssfcbz201710000345	102699458	8466	4036	The Jewels of Aptor	Samuel R. Delany	1962
uc1.32106006995556	7103417	8466	4036	The Jewels of Aptor	Samuel R. Delany	1962
mdp.39015024077193	1028147	8467	8153	Fantastic Voyage	Isaac Asimov	1966
mdp.39015012821081	874593	8468	8154	Fantastic Voyage II: Destination Brain	Isaac Asimov	1987
mdp.39015012974294	874593	8468	8154	Fantastic Voyage II: Destination Brain	Isaac Asimov	1987
osu.32435053311148	100824573	8471	20170	City at World's End	Edmond Hamilton	1951
pst.000013132460	12276285	8471	20170	City at World's End	Edmond Hamilton	1951
uc1.32106012317027	7138630	8473	9893	This Island Earth	Raymond F. Jones	1952
pst.000000187442	7032075	8476	2462	Against the Fall of Night	Arthur C. Clarke	1953
osu.32435053307864	6813930	8479	2348	The Black Star Passes	John W. Campbell, Jr.	1953
uva.x001405720	102051473	8479	2348	The Black Star Passes	John W. Campbell, Jr.	1953
mdp.39015004167840	585332	8480	1633	The Lights in the Sky are Stars	Fredric Brown	1953
uc1.b3470746	585332	8480	1633	The Lights in the Sky are Stars	Fredric Brown	1953
mdp.39015037305524	3048507	8483	909870	CivilWarLand in Bad Decline	George Saunders	1996
mdp.39015048578085	4096322	8484	832796	Pastoralia	George Saunders	2000
mdp.39015019422917	2444632	8488	6584	Carmen Dog	Carol Emshwiller	1988
mdp.39015031299426	398850	8489	15259	Men, Martians and Machines	Eric Frank Russell	1955
osu.32435055418628	6842624	8489	15259	Men, Martians and Machines	Eric Frank Russell	1955
coo.31924001398258	9133807	8490	17419	Island	Aldous Huxley	1962
coo.31924014497618	9078771	8490	17419	Island	Aldous Huxley	1962
uc1.b4384819	9512182	8495	1908	The Forgotten Planet	Murray Leinster	1954
mdp.39015000631559	536842	8498	36963	Envoy to New Worlds	Keith Laumer	1963
mdp.39015000631567	536842	8498	36963	Envoy to New Worlds	Keith Laumer	1963
osu.32435056692312	5827599	8504	14997	The Status Civilization	Robert Sheckley	1960
mdp.39015014504024	204018	8507	2396	The Avatar	Poul Anderson	1978
uc1.32106014905761	7115118	8507	2396	The Avatar	Poul Anderson	1978
inu.30000056095015	7594456	8515	34662	Orbit 3	Damon Knight	1968
mdp.39015048904380	64336	8516	34663	Orbit 4	Damon Knight	1968
uva.x000493051	7594456	8516	34663	Orbit 4	Damon Knight	1968
mdp.39015048910502	64336	8517	34664	Orbit 5	Damon Knight	1969
mdp.39015048910510	64336	8519	34666	Orbit 7	Damon Knight	1970
uc1.b3869277	6738647	8521	34668	Orbit 9	Damon Knight	1971
mdp.39015048910528	64336	8522	34669	Orbit 10	Damon Knight	1972
mdp.39015048910536	64336	8523	34670	Orbit 11	Damon Knight	1972
inu.30000056096187	7594456	8525	34672	Orbit 13	Damon Knight	1974
inu.30000056096153	7594456	8528	34675	Orbit 16	Damon Knight	1975
inu.32000007535281	7594456	8531	34678	Orbit 19	Damon Knight	1977
mdp.49015003451326	4487764	8532	34679	Orbit 20	Damon Knight	1978
uc1.b3463236	6660040	8534	11461	Eight Keys to Eden	Mark Clifton	1960
uc1.$b245240	6499326	8535	9373	The Lincoln Hunters	Wilson Tucker	1958
mdp.39015000651276	1187556	8536	9657	Wild Talent	Wilson Tucker	1954
uva.x000029474	102058710	8537	6949	West of the Sun	Edgar Pangborn	1953
mdp.49015000686452	4450945	8539	2467	After Things Fell Apart	Ron Goulart	1970
uc1.$b381371	9455267	8539	2467	After Things Fell Apart	Ron Goulart	1970
mdp.39015014138625	483308	8540	17262	Colossus	D. F. Jones	1966
mdp.39015047768992	781919	8544	11935	The Wind Whales of Ishmael	Philip José Farmer	1971
mdp.39015005556777	120369	8545	11947	Tarzan Alive	Philip José Farmer	1972
mdp.39015011827923	120369	8545	11947	Tarzan Alive	Philip José Farmer	1972
uc1.$b399327	120369	8545	11947	Tarzan Alive	Philip José Farmer	1972
mdp.39015030745015	165696	8548	9570	Hadon of Ancient Opar	Philip José Farmer	1974
osu.32435053363701	100824617	8555	787	Worlds of the Imperium	Keith Laumer	1961
osu.32435059662361	100824617	8555	787	Worlds of the Imperium	Keith Laumer	1961
mdp.39015030715240	1775682	8557	6016	The Pollinators of Eden	John Boyd	1969
mdp.39015002754011	1911370	8558	2121	The Demon Breed	James H. Schmitz	1968
mdp.39015012850064	479267	8579	767	A For Andromeda	John Elliot & Fred Hoyle	1962
mdp.39015020750843	567888	8598	37402	You Will Never Be The Same	Cordwainer Smith	1963
osu.32435059725572	100825193	8598	37402	You Will Never Be The Same	Cordwainer Smith	1963
mdp.39015008543244	74145	8599	33531	World's Best Science Fiction: 1969	Terry Carr & Donald A. Wollheim	1969
mdp.49015001285759	4511696	8600	33462	Full Spectrum	Lou Aronica & Shawna McCarthy	1988
uva.x000893335	74145	8605	33530	World's Best Science Fiction:  1968	Terry Carr & Donald A. Wollheim	1968
mdp.39015066139208	74145	8606	33532	World's Best Science Fiction:  1970	Terry Carr & Donald A. Wollheim	1970
mdp.39015018610710	74145	8607	33533	World's Best Science Fiction:  1971	Terry Carr & Donald A. Wollheim	1971
inu.30000109979694	5147041	8613	1290009	The Weight of Numbers	Simon Ings	2006
mdp.39015063317658	5147041	8613	1290009	The Weight of Numbers	Simon Ings	2006
mdp.39015008173778	777859	8614	25580	The Earth Book of Stormgate	Poul Anderson	1978
uc1.32106014905522	777859	8614	25580	The Earth Book of Stormgate	Poul Anderson	1978
mdp.39015008161781	1417930	8619	5266	War of the Wing-Men	Poul Anderson	1958
mdp.39015013291979	565781	8619	5266	War of the Wing-Men	Poul Anderson	1958
mdp.39015008199468	660549	8620	5267	Satan's World	Poul Anderson	1969
mdp.39015013004026	660549	8620	5267	Satan's World	Poul Anderson	1969
mdp.39015012204890	119029	8621	1517	Mirkheim	Poul Anderson	1977
mdp.39015030945789	783462	8622	28348	Earthman's Burden	Poul Anderson & Gordon R. Dickson	1957
mdp.39015018610652	72245	8638	33534	The 1972 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1972
uc1.32106005515553	72245	8638	33534	The 1972 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1972
uc1.b3472990	5835851	8638	33534	The 1972 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1972
mdp.39015018610645	72245	8639	33535	The 1973 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1973
uc1.b3536480	10118244	8639	33535	The 1973 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1973
uc1.32106014312422	72245	8640	33536	The 1974 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1974
uc1.32106008004274	72245	8642	33537	The 1975 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1975
pst.000013417284	72245	8645	33538	The 1976 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1976
uc1.b3472991	10116583	8645	33538	The 1976 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1976
pst.000013417291	72245	8647	33539	The 1977 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1977
mdp.39015056812285	3850028	8655	4964	Bring Me the Head of Prince Charming	Robert Sheckley & Roger Zelazny	1991
inu.30000036967754	7594295	8656	4965	If at Faust You Don't Succeed	Robert Sheckley & Roger Zelazny	1993
mdp.39015034009160	2976167	8657	4966	A Farce to Be Reckoned With	Robert Sheckley & Roger Zelazny	1995
osu.32435056692114	5817668	8660	38024	Shards of Space	Robert Sheckley	1962
mdp.39015066063077	1378254	8662	39818	Can You Feel Anything When I Do This?	Robert Sheckley	1971
uc1.32106007145755	7118775	8664	37747	Is That What People Do?	Robert Sheckley	1984
mdp.39015018602881	72245	8671	33540	The 1978 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1978
pst.000013417307	72245	8671	33540	The 1978 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1978
mdp.39015018602899	72245	8675	33544	The 1982 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1982
mdp.39015011812248	72245	8676	33545	The 1983 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1983
mdp.39015011809681	72245	8677	33546	The 1984 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1984
mdp.39015020633841	72245	8682	33547	The 1985 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1985
mdp.39015020633221	72245	8683	33548	The 1986 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1986
mdp.39015020633239	72245	8684	33549	The 1987 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1987
mdp.39015020633346	72245	8686	33551	The 1989 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1989
mdp.39015020630672	72245	8687	33552	The 1990 Annual World's Best SF	Arthur W. Saha & Donald A. Wollheim	1990
mdp.39015019357808	120844	8690	464	The Flying Sorcerers	David Gerrold & Larry Niven	1971
mdp.39015050605990	1776101	8693	11561	The Killer Thing	Kate Wilhelm	1967
uc1.32106002192232	7113821	8696	22627	Fault Lines	Kate Wilhelm	1977
mdp.39015002684911	224609	8697	1252	A Sense of Shadow	Kate Wilhelm	1981
mdp.39015005067296	773456	8699	873	Welcome, Chaos	Kate Wilhelm	1983
mdp.39015010479601	657213	8700	13974	Huysman's Pets	Kate Wilhelm	1986
mdp.39015028556739	633837	8704	995222	The Black Corridor	Michael Moorcock	1969
osu.32435057546228	5810417	8708	37625	The Mile-Long Spaceship	Kate Wilhelm	1963
pst.000010923580	7056064	8713	380291	Venus, Inc.	C. M. Kornbluth & Frederik Pohl	1985
mdp.39015005888147	206087	8714	25646	The Starchild Trilogy	Frederik Pohl & Jack Williamson	1977
mdp.39015000549348	1398823	8715	38138	Alternating Currents	Frederik Pohl	1956
osu.32435055416515	5814711	8717	38057	The Abominable Earthman	Frederik Pohl	1963
uva.x000897059	102091707	8720	28893	Guardians of Time	Poul Anderson	1960
mdp.39015011024562	448462	8725	25682	The Trouble Twisters	Poul Anderson	1966
mdp.39015013395523	249206	8729	11167	To Live Forever	Jack Vance	1956
uva.x000366711	5817606	8729	11167	To Live Forever	Jack Vance	1956
mdp.39015058799985	3903258	8735	4408	Maske: Thaery	Jack Vance	1976
mdp.39015042598295	3493996	8737	4418	Ecce and Old Earth	Jack Vance	1991
mdp.39015012910165	123125	8742	37183	The Wonder Effect	C. M. Kornbluth & Frederik Pohl	1962
mdp.39015000549199	1376654	8744	38169	Digits and Dastards	Frederik Pohl	1966
mdp.39015016466255	621601	8762	680681	An Age	Brian W. Aldiss	1967
pst.000007409219	7039834	8767	37401	Judgment Night	C. L. Moore	1952
mdp.39015049549036	4127919	8781	20110	King of the City	Michael Moorcock	2000
hvd.32044023818248	100325089	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
ien.35556023321003	10629524	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
mdp.39015011539254	630415	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
mdp.39015054134062	3595038	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
mdp.39076001374649	9922508	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
mdp.49015002540376	4542530	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
osu.32435057540064	100325089	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
pst.000020668303	7054740	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
uva.x001862207	7054740	8792	957658	The Phantom of the Opera	Gaston Leroux	1910
mdp.39015068809527	5563884	8796	1285603	The Opposite House	Helen Oyeyemi	2007
uva.x030247011	5563884	8796	1285603	The Opposite House	Helen Oyeyemi	2007
mdp.39015046346725	704304	8797	1050013	The Ghost Stories of Edith Wharton	Edith Wharton	1937
mdp.39015049691333	1185748	8799	1258799	Uncanny Stories	May Sinclair	1923
miua.1185748.0001.001	1185748	8799	1258799	Uncanny Stories	May Sinclair	1923
uc1.b4088979	6150436	8799	1258799	Uncanny Stories	May Sinclair	1923
coo.31924022197440	11406301	8810	690813	The Bell in the Fog and Other Stories	Gertrude Atherton	1905
mdp.39015063753522	280708	8810	690813	The Bell in the Fog and Other Stories	Gertrude Atherton	1905
uc2.ark:/13960/t8qb9w07h	280708	8810	690813	The Bell in the Fog and Other Stories	Gertrude Atherton	1905
